latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
43.281,44.48,338.8,1.3,1.1,2017-10-06,0945,Aqua,MODIS,91,6.0NRT,299.5,52.6,D
43.29,44.477,316.9,1.3,1.1,2017-10-06,0945,Aqua,MODIS,73,6.0NRT,296.4,14,D
43.294,44.445,318.6,3.1,1.7,2017-10-07,0845,Terra,MODIS,74,6.0NRT,297.4,65.2,D
43.296,44.437,324.9,1.6,1.2,2017-10-07,1030,Aqua,MODIS,81,6.0NRT,301.8,31.7,D
43.307,44.435,318.7,1.6,1.2,2017-10-07,1030,Aqua,MODIS,71,6.0NRT,301.2,18.3,D
43.336,44.509,317.5,1.6,1.2,2017-10-07,1030,Aqua,MODIS,74,6.0NRT,305.8,14.6,D
43.277,44.471,353.7,1.1,1.1,2017-10-09,1015,Aqua,MODIS,97,6.0NRT,302,78.7,D
43.303,44.487,315.9,1.1,1.1,2017-10-09,1015,Aqua,MODIS,31,6.0NRT,301.5,7.6,D
43.322,44.483,319.6,1.1,1.1,2017-10-09,1015,Aqua,MODIS,70,6.0NRT,302.4,12.2,D
43.478,44.449,307.5,1.1,1.1,2017-10-29,0950,Aqua,MODIS,65,6.0NRT,292.8,7.7,D
43.37,44.448,309.6,1.9,1.4,2017-10-30,1035,Aqua,MODIS,65,6.0NRT,290.9,20.3,D
43.523,44.465,313.5,3.6,1.8,2017-11-04,1055,Aqua,MODIS,74,6.0NRT,286.4,84.6,D
43.53,44.46,310.4,3.6,1.8,2017-11-04,1055,Aqua,MODIS,70,6.0NRT,286.5,64.7,D
43.298,44.443,333.1,1,1,2017-11-05,1000,Aqua,MODIS,88,6.0NRT,294.6,32.1,D
43.296,44.431,335.8,1,1,2017-11-05,1000,Aqua,MODIS,90,6.0NRT,295.1,36.7,D
43.46,44.474,302.1,1,1,2017-11-05,1000,Aqua,MODIS,42,6.0NRT,288.2,5.3,D
43.461,44.431,305.1,1.1,1.1,2017-11-14,0950,Aqua,MODIS,61,6.0NRT,286.5,8.2,D
43.138,44.482,306.2,1.9,1.4,2017-11-15,1035,Aqua,MODIS,63,6.0NRT,291.9,10.7,D
42.818,43.949,307.4,2.2,1.4,2017-10-05,1040,Aqua,MODIS,60,6.0NRT,293,25.9,D
42.686,45.18,306.3,3.6,1.8,2017-10-07,0845,Terra,MODIS,63,6.0NRT,290,51.1,D
42.691,45.169,329.1,1.7,1.3,2017-10-07,1030,Aqua,MODIS,85,6.0NRT,295.6,53.3,D
42.677,45.184,322,1.8,1.3,2017-10-08,0935,Aqua,MODIS,66,6.0NRT,301.8,40,D
42.693,45.204,317.2,1.8,1.3,2017-10-08,0935,Aqua,MODIS,31,6.0NRT,300.5,27.6,D
42.702,45.203,303.7,1,1,2017-10-08,1900,Terra,MODIS,57,6.0NRT,278.4,10.1,N
42.701,45.216,318.2,1.1,1,2017-10-08,2310,Aqua,MODIS,96,6.0NRT,281.8,21.2,N
42.955,44.857,306.7,4.1,1.9,2017-11-15,0855,Terra,MODIS,64,6.0NRT,287.5,62.7,D
42.793,45.575,311.5,2.2,1.4,2017-11-15,1035,Aqua,MODIS,71,6.0NRT,292,32.2,D
42.957,44.838,300.7,2,1.4,2017-11-15,1035,Aqua,MODIS,39,6.0NRT,289.9,10.3,D
42.802,45.579,311,1.5,1.2,2017-11-17,1020,Aqua,MODIS,52,6.0NRT,284.2,20.2,D
42.806,45.572,306.4,1.1,1,2017-11-18,0745,Terra,MODIS,30,6.0NRT,289.9,8,D
42.818,45.563,308.7,1,1,2017-11-18,1855,Terra,MODIS,75,6.0NRT,273.9,13.5,N
42.783,45.428,303.8,1,1,2017-11-18,2305,Aqua,MODIS,57,6.0NRT,273.3,11,N
42.832,45.548,322.7,1.1,1,2017-11-19,1010,Aqua,MODIS,77,6.0NRT,280.9,23.5,D
42.825,44.266,320.9,1,1,2017-11-19,1010,Aqua,MODIS,64,6.0NRT,293.8,17.1,D
42.823,44.254,392.1,1,1,2017-11-19,1010,Aqua,MODIS,100,6.0NRT,305.4,214.4,D
42.839,44.236,320.2,1,1,2017-11-19,1010,Aqua,MODIS,80,6.0NRT,288.5,17.4,D
42.834,45.571,309.9,4.5,2,2017-11-19,1800,Terra,MODIS,68,6.0NRT,278.6,115.2,N
42.848,45.532,300.5,2.7,1.6,2017-11-19,1935,Terra,MODIS,26,6.0NRT,277.3,32.2,N
42.806,45.468,316.6,1.5,1.2,2017-11-20,0735,Terra,MODIS,42,6.0NRT,284.8,22,D
42.804,45.461,325.9,1.5,1.2,2017-11-20,0735,Terra,MODIS,46,6.0NRT,286.6,35.6,D
42.764,45.415,327.3,1.5,1.2,2017-11-20,0735,Terra,MODIS,57,6.0NRT,291.1,41.6,D
42.763,45.424,322.2,3.1,1.7,2017-11-20,0915,Aqua,MODIS,42,6.0NRT,287.3,98.7,D
42.819,45.428,314.9,4.1,1.9,2017-11-20,1055,Aqua,MODIS,64,6.0NRT,285.1,98.8,D
42.87,45.317,344.4,1.2,1.1,2017-11-20,1840,Terra,MODIS,100,6.0NRT,270.5,0,N
42.749,45.416,325.5,1.1,1,2017-11-20,2250,Aqua,MODIS,100,6.0NRT,271.5,31.9,N
42.874,45.356,321.2,1.4,1.2,2017-11-21,0815,Terra,MODIS,67,6.0NRT,284.5,31.2,D
