latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
42.17,-8.732,354.1,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,279,80.3,N
42.168,-8.745,352.2,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,283.2,73.8,N
42.166,-8.758,330.6,1.1,1,2017-10-15,2225,Terra,MODIS,91,6.0NRT,277.2,30.2,N
42.193,-8.746,322.6,1.1,1,2017-10-15,2225,Terra,MODIS,92,6.0NRT,271.8,0,N
42.331,-8.536,356.1,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,272.9,0,N
42.34,-8.539,350.2,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,270.9,0,N
42.353,-8.515,358.2,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,271.4,91,N
42.351,-8.529,357.7,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,278.9,89.6,N
42.365,-8.505,413.1,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,276.3,379.2,N
42.374,-8.508,412.8,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,281.4,375.8,N
42.369,-8.534,372.9,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,285.6,139.5,N
42.381,-8.524,374.7,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,285.7,145.9,N
42.379,-8.537,359.3,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,284.2,91.8,N
42.376,-8.55,341.5,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,278.8,49.2,N
42.374,-8.562,333,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,276.1,33.1,N
42.372,-8.575,325.7,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,270.4,23.6,N
42.37,-8.588,315.7,1.1,1,2017-10-15,2225,Terra,MODIS,41,6.0NRT,273.2,12.1,N
42.392,-8.514,365.4,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,274.5,110.6,N
42.388,-8.54,345.1,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,279.4,55.6,N
42.386,-8.553,333.1,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,280.5,33.9,N
42.399,-8.53,358.6,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,276,88.2,N
42.395,-8.555,311.4,1.1,1,2017-10-15,2225,Terra,MODIS,24,6.0NRT,284.1,9.5,N
42.409,-8.512,384.5,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,284,187.7,N
42.404,-8.537,336.3,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,279.2,39.1,N
42.418,-8.514,450.6,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,308.8,796.8,N
42.429,-8.504,414.7,1.1,1,2017-10-15,2225,Terra,MODIS,100,6.0NRT,291.9,389,N
