latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
41.12,44.021,300.4,1.7,1.3,2017-11-15,1035,Aqua,MODIS,0,6.0NRT,284.8,11,D
41.144,44.062,309.9,1,1,2017-11-16,0800,Terra,MODIS,69,6.0NRT,286.6,9.4,D
41.142,44.074,303,1,1,2017-11-16,0800,Terra,MODIS,54,6.0NRT,289.9,4.8,D
41.183,44.198,310.7,1.4,1.2,2017-12-29,0740,Terra,MODIS,70,6.0NRT,283.8,19.3,D
40.242,44.579,306.7,1.2,1.1,2017-10-13,0950,Aqua,MODIS,63,6.0NRT,292.8,5.9,D
40.021,45.152,303,1,1,2017-10-15,0800,Terra,MODIS,30,6.0NRT,287.9,4.4,D
39.801,44.9,320.2,1.1,1,2017-10-25,1015,Aqua,MODIS,58,6.0NRT,301.9,13.1,D
40.245,45.023,340.7,3.2,1.7,2017-10-26,0920,Aqua,MODIS,69,6.0NRT,279.3,238.4,D
41.099,44.397,319.8,1,1,2017-10-08,0755,Terra,MODIS,77,6.0NRT,299.5,12.2,D
41.092,44.388,325.7,1,1,2017-10-08,0755,Terra,MODIS,82,6.0NRT,302.7,19.5,D
40.396,44.747,319.2,1.1,1,2017-10-09,1015,Aqua,MODIS,75,6.0NRT,296.8,14.9,D
40.637,44.622,314,1.1,1,2017-10-09,1015,Aqua,MODIS,68,6.0NRT,295.9,8.5,D
40.697,45.235,307.5,1.5,1.2,2017-10-20,0815,Terra,MODIS,66,6.0NRT,290.2,13.8,D
40.692,45.231,326.6,1,1,2017-10-20,0955,Aqua,MODIS,84,6.0NRT,293.7,23.9,D
40.701,45.229,317.2,1,1,2017-10-20,0955,Aqua,MODIS,77,6.0NRT,292.4,14.5,D
40.769,44.422,313,1.5,1.2,2017-10-23,1030,Aqua,MODIS,66,6.0NRT,290.7,18.8,D
40.773,44.414,311,1.5,1.2,2017-10-23,1030,Aqua,MODIS,63,6.0NRT,289.1,16.6,D
40.583,45.282,315.6,2,1.4,2017-10-24,0935,Aqua,MODIS,59,6.0NRT,291.1,30.3,D
40.586,45.277,321.4,2,1.4,2017-10-24,0935,Aqua,MODIS,81,6.0NRT,290.7,48.7,D
40.58,45.253,315,2,1.4,2017-10-24,0935,Aqua,MODIS,75,6.0NRT,293.4,33.3,D
40.599,44.82,312.4,1.1,1.1,2017-10-25,1015,Aqua,MODIS,70,6.0NRT,288.2,10.6,D
40.774,44.398,311.9,1.1,1,2017-10-25,1015,Aqua,MODIS,69,6.0NRT,291.7,10.8,D
40.627,44.9,305.3,3.2,1.7,2017-10-26,0920,Aqua,MODIS,56,6.0NRT,289.1,28,D
40.528,45.353,304.1,1,1,2017-10-27,1005,Aqua,MODIS,39,6.0NRT,286.7,6.1,D
40.526,45.341,311.6,1,1,2017-10-27,1005,Aqua,MODIS,67,6.0NRT,285.9,11,D
40.54,44.311,307.8,1,1,2017-10-27,1005,Aqua,MODIS,44,6.0NRT,288.6,8.9,D
40.764,44.263,338,1,1,2017-10-27,1005,Aqua,MODIS,91,6.0NRT,290.9,40.5,D
40.641,45.277,304.4,1.8,1.3,2017-10-28,0730,Terra,MODIS,29,6.0NRT,285.3,17.1,D
