latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
40.62,45.392,305,2,1.4,2017-10-08,0935,Aqua,MODIS,35,6.0NRT,293.8,10.6,D
40.618,45.391,310.9,1.2,1.1,2017-10-09,1015,Aqua,MODIS,61,6.0NRT,295.5,9,D
41.5,46.559,300.1,1,1,2017-10-24,0755,Terra,MODIS,26,6.0NRT,279.5,4.8,D
40.599,45.442,312,1.2,1.1,2017-10-26,0740,Terra,MODIS,69,6.0NRT,292,10.8,D
40.581,45.472,315.2,1,1,2017-10-27,1005,Aqua,MODIS,73,6.0NRT,290.4,11,D
40.58,45.46,333,1,1,2017-10-27,1005,Aqua,MODIS,87,6.0NRT,291.8,30.8,D
41.498,46.561,304.1,1.6,1.3,2017-11-01,1020,Aqua,MODIS,58,6.0NRT,289.9,12.4,D
40.655,46.59,306.2,2.8,1.6,2017-12-26,0710,Terra,MODIS,63,6.0NRT,283.7,40.4,D
40.73,47.714,308.3,2.4,1.5,2017-10-23,0710,Terra,MODIS,67,6.0NRT,291.6,21.3,D
40.733,47.735,304.6,2.4,1.5,2017-10-23,0710,Terra,MODIS,59,6.0NRT,292.2,13,D
40.21,47.432,327.3,1.1,1.1,2017-11-07,0945,Aqua,MODIS,80,6.0NRT,290.5,29,D
40.11,45.954,321.5,1.2,1.1,2017-10-25,1015,Aqua,MODIS,77,6.0NRT,294.2,22.6,D
40.098,45.957,321.7,1.1,1.1,2017-10-26,0740,Terra,MODIS,71,6.0NRT,297.9,18.5,D
40.097,45.969,324.6,1.1,1.1,2017-10-26,0740,Terra,MODIS,77,6.0NRT,296.3,21.9,D
40.195,49.469,306.1,1.2,1.1,2017-11-25,0755,Terra,MODIS,59,6.0NRT,285.2,9.7,D
40.46,47.561,305.9,1.8,1.3,2017-12-19,1020,Aqua,MODIS,62,6.0NRT,283.5,20.1,D
41.514,48.349,308.4,1.5,1.2,2017-10-06,0805,Terra,MODIS,67,6.0NRT,294.8,10.9,D
41.692,48.546,310.2,1.1,1,2017-10-08,0755,Terra,MODIS,49,6.0NRT,298.5,5.3,D
41.585,48.795,308.4,1.1,1.1,2017-10-08,0755,Terra,MODIS,59,6.0NRT,296.1,6.5,D
41.517,48.377,310.3,1.3,1.1,2017-10-08,0935,Aqua,MODIS,50,6.0NRT,298.2,8,D
41.048,48.853,321.6,1.7,1.3,2017-10-30,0715,Terra,MODIS,80,6.0NRT,300.9,30.2,D
40.7,48.746,306.8,1,1,2017-10-06,0945,Aqua,MODIS,62,6.0NRT,291.6,6.8,D
40.735,47.707,307.5,2.4,1.5,2017-10-23,0710,Terra,MODIS,66,6.0NRT,291.1,19.8,D
40.33,47.983,311.6,1,1,2017-10-29,0950,Aqua,MODIS,65,6.0NRT,297.9,6.3,D
40.516,47.751,300.7,1,1,2017-11-02,0745,Terra,MODIS,41,6.0NRT,289.5,3.9,D
40.694,48.774,322.9,1.2,1.1,2017-12-31,0730,Terra,MODIS,82,6.0NRT,289,27,D
40.693,48.788,349.7,1.2,1.1,2017-12-31,0730,Terra,MODIS,96,6.0NRT,289.1,78.9,D
41.116,46.838,311.1,1,1,2017-10-08,0755,Terra,MODIS,63,6.0NRT,298,4.9,D
41.222,46.864,333.6,1,1,2017-10-27,1005,Aqua,MODIS,88,6.0NRT,297.2,32.9,D
41.22,46.851,306.3,1,1,2017-10-27,1005,Aqua,MODIS,57,6.0NRT,295.7,4.1,D
40.653,46.622,312.1,2.8,1.6,2017-12-26,0710,Terra,MODIS,72,6.0NRT,283.8,58.5,D
40.65,46.606,316.8,1.3,1.1,2017-12-28,1015,Aqua,MODIS,77,6.0NRT,287.6,22.6,D
40.646,46.601,309.6,1.3,1.1,2017-12-28,1015,Aqua,MODIS,69,6.0NRT,287.3,14.1,D
39.27,46.6,307.1,2.7,1.6,2017-10-07,0710,Terra,MODIS,50,6.0NRT,292.7,24,D
40.195,46.326,308.9,2.3,1.5,2017-10-30,0715,Terra,MODIS,63,6.0NRT,292.5,22.6,D
40.213,46.273,310.8,1.3,1.1,2017-11-20,0735,Terra,MODIS,70,6.0NRT,289,14.6,D
40.002,46.391,327.2,1.1,1,2017-12-29,1845,Terra,MODIS,100,6.0NRT,274.8,34.3,N
40,46.379,327.9,1.1,1,2017-12-29,1845,Terra,MODIS,100,6.0NRT,273.6,34.7,N
40.005,46.346,303.6,2.2,1.4,2017-12-30,0825,Terra,MODIS,56,6.0NRT,285.2,19,D
39.702,46.355,317.2,1,1,2017-12-30,1005,Aqua,MODIS,75,6.0NRT,293.5,14.6,D
39.7,46.344,308.1,1,1,2017-12-30,1005,Aqua,MODIS,44,6.0NRT,294.3,7.3,D
40.037,46.369,312,1.5,1.2,2017-12-31,0730,Terra,MODIS,63,6.0NRT,287.9,20.6,D
