latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
46.175,8.86,305.9,1.2,1.1,2017-10-07,1210,Aqua,MODIS,0,6.0NRT,295.3,8.9,D
47.465,8.562,303.4,1.1,1,2017-10-05,1040,Terra,MODIS,25,6.0NRT,291.3,4.6,D
47.456,8.559,306.9,1.1,1,2017-10-05,1040,Terra,MODIS,64,6.0NRT,292,6.9,D
47.066,8.268,306.4,1,1,2017-10-05,1220,Aqua,MODIS,63,6.0NRT,295.9,5.5,D
47.068,8.265,302.1,1.2,1.1,2017-10-12,1045,Terra,MODIS,51,6.0NRT,291,5,D
47.367,8.871,315.9,1,1,2017-10-14,1215,Aqua,MODIS,76,6.0NRT,291.6,14.7,D
47.072,8.271,303.9,1.1,1,2017-10-16,1020,Terra,MODIS,57,6.0NRT,293.1,5.4,D
47.172,7.566,303.6,1.1,1,2017-10-12,1045,Terra,MODIS,56,6.0NRT,292.2,5.2,D
