latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
45.551,13.743,302.7,1.2,1.1,2017-10-02,1150,Aqua,MODIS,34,6.0NRT,291.4,3.5,D
