latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp
53.025,-6.342,313.7,1.2,1.1,2017-04-13,1121,Terra,MODIS,51,6.1,283.8,16.3
53.023,-6.324,316,1.2,1.1,2017-04-13,1121,Terra,MODIS,56,6.1,285.2,18.6
53.212,-6.37,308.5,1.4,1.2,2017-05-08,1115,Terra,MODIS,62,6.1,290.7,12.6
53.21,-6.351,309.4,1.4,1.2,2017-05-08,1115,Terra,MODIS,67,6.1,292.2,13.2
53.205,-6.359,305.1,1.4,1.2,2017-05-08,1115,Terra,MODIS,22,6.1,291.4,8.6
53.203,-6.367,325.8,1.1,1.1,2017-05-08,1302,Aqua,MODIS,84,6.1,291.8,27
53.215,-6.356,301.5,1.1,1.1,2017-05-08,1302,Aqua,MODIS,33,6.1,290.5,4.2
53.213,-6.371,305.4,1.1,1.1,2017-05-08,1302,Aqua,MODIS,59,6.1,290.5,7
53.046,-6.971,301.7,2,1.4,2017-06-24,1357,Aqua,MODIS,35,6.1,287.7,6.5
53.047,-6.976,301.5,2,1.4,2017-06-24,1357,Aqua,MODIS,36,6.1,288.1,6.4
54.242,-8.373,318.2,1,1,2017-05-04,1327,Aqua,MODIS,59,6.1,288.7,15.8
54.088,-8.136,304.7,1.7,1.3,2017-05-05,1223,Terra,MODIS,60,6.1,286.9,14.5
54.236,-7.994,308,1.2,1.1,2017-05-05,2157,Terra,MODIS,73,6.1,277.6,16.3
54.105,-8.22,308.3,2.5,1.5,2017-05-05,1410,Aqua,MODIS,67,6.1,289.5,30.7
54.073,-8.14,303.6,1,1,2017-05-06,1315,Aqua,MODIS,41,6.1,278.4,7.1
54.245,-8.003,327.9,1,1,2017-05-06,1315,Aqua,MODIS,85,6.1,278.3,28.6
54.221,-7.97,301,1.6,1.2,2017-05-07,2145,Terra,MODIS,36,6.1,281.5,14.4
54.151,-7.629,304.4,3.2,1.7,2017-05-07,1220,Aqua,MODIS,58,6.1,293.3,24
